tag,stemtag,survey.ID,exactdate,biannual,intraannual,sp,quadrat,gx,gy,measure,codes,status,notes,location,field recorders,data enter,stemID,treeID,date,dendDiam,dbh,dendroID,type,dir,dendHt,crown,illum,lianas,measureID
132077,1,2018.08,7/12/2018,1,1,qual,1319,249.8999939,375.8999939,40.19,,alive,,North,Maya Prestipino,Ryan Helcoski,18414,18414,,,592.4,,2,,1.45,4,4,,
132077,1,2018.09,7/26/2018,1,1,qual,1319,249.8999939,375.8999939,41.09,,alive,,North,Mario Morales,Ryan Helcoski,18414,18414,,,592.4,,2,,1.45,4,4,,
132077,1,2018.1,8/9/2018,1,1,qual,1319,249.8999939,375.8999939,44.54,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,18414,18414,,,592.4,,2,,1.45,4,4,,
132077,1,2018.11,8/23/2018,1,1,qual,1319,249.8999939,375.8999939,45.39,,alive,,North,Ian McGregor,Ian McGregor,18414,18414,,,592.4,,2,,1.45,4,4,,
132077,1,2018.12,9/28/2018,1,1,qual,1319,249.8999939,375.8999939,46.55,,alive,,North,Ian McGregor,Ian McGregor,18414,18414,,,592.4,,2,,1.45,4,4,,
132077,1,2018.13,10/18/2018,1,1,qual,1319,249.8999939,375.8999939,46.11,,alive,,North,Ian McGregor,Ian McGregor,18414,18414,,,592.4,,2,,1.45,4,4,,
132171,1,2018.01,3/8/2018,1,0,litu,1320,253.6999969,386.7000122,29.51,,alive,,North,Ryan Helcoski,Ryan Helcoski,18501,18501,,,522.3,,2,,1.39,4,4,,
132302,1,2018.01,3/8/2018,1,0,quru,1321,253,414.4,4.23,I,alive,,North,Ryan Helcoski,Ryan Helcoski,18624,18624,,,907.9,,2,,1.31,4,4,,
132311,1,2018.01,3/8/2018,1,0,qual,1322,252.9,434.2,109.11,,alive,,North,Ryan Helcoski,Ryan Helcoski,18633,18633,,,536.5,,2,,1.47,4,4,,
132321,1,2018.01,3/8/2018,1,0,quru,1323,257.6,441,81.43,,alive,,North,Ryan Helcoski,Ryan Helcoski,18643,18643,,,628.9,,2,,1.38,4,4,,
132371,1,2018.01,3/8/2018,1,0,quru,1325,259.9,492.9,121.76,,alive,,North,Ryan Helcoski,Ryan Helcoski,18692,18692,,,709,,2,,1.33,3,4,,
132508,1,2018.01,3/8/2018,1,0,quve,1328,258.6,553.9,64.22,,alive,,North,Ryan Helcoski,Ryan Helcoski,18801,18801,,,422.5,,2,,1.3,1,3,,
132512,1,2018.01,3/8/2018,1,0,juni,1328,251.2,558.4,43.3,,alive,,North,Ryan Helcoski,Ryan Helcoski,18805,18805,,,535.1,,2,,1.32,2,4,,
132524,1,2018.01,3/8/2018,1,0,litu,1329,258.4,560.4,62.03,,alive,,North,Ryan Helcoski,Ryan Helcoski,18817,18817,,,233.9,,2,,1.24,1,2,,
132525,1,2018.01,3/8/2018,1,0,fram,1329,260,561.2,16.06,,alive,,North,Ryan Helcoski,Ryan Helcoski,18818,18818,,,518.5,,2,,1.25,3,4,,
132529,1,2018.01,3/8/2018,1,0,litu,1329,256.6,573.2,77.4,,alive,,North,Ryan Helcoski,Ryan Helcoski,18822,18822,,,872.5,,2,,1.29,4,4,,
132539,1,2018.01,3/8/2018,1,1,litu,1331,255,615.9,8.72,,alive,,North,Ryan Helcoski,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.02,4/6/2018,1,1,litu,1331,255,615.9,8.72,,alive,,North,Ryan Helcoski,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.03,4/26/2018,1,1,litu,1331,255,615.9,8.37,,alive,,North,Tim McNeil,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.04,5/15/2018,1,1,litu,1331,255,615.9,8.36,,alive,,North,Ryan Helcoski,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.05,5/29/2018,1,1,litu,1331,255,615.9,8.58,,alive,,North,Ryan Helcoski,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.06,6/14/2018,1,1,litu,1331,255,615.9,14.04,,alive,,North,Maya Prestipino,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.07,6/29/2018,1,1,litu,1331,255,615.9,18.21,,alive,,North,Maya Prestipino,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.08,7/12/2018,1,1,litu,1331,255,615.9,18.8,,alive,,North,Maya Prestipino,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.09,7/26/2018,1,1,litu,1331,255,615.9,20.81,,alive,,North,Mario Morales,Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.1,8/9/2018,1,1,litu,1331,255,615.9,19.43,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.11,8/23/2018,1,1,litu,1331,255,615.9,22.13,,alive,,North,Ian McGregor,Ian McGregor,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.12,9/28/2018,1,1,litu,1331,255,615.9,22.48,,alive,,North,Ian McGregor,Ian McGregor,18832,18832,,,604.5,,2,,1.37,4,4,,
132539,1,2018.13,10/18/2018,1,1,litu,1331,255,615.9,22.3,,alive,,North,Ian McGregor,Ian McGregor,18832,18832,,,604.5,,2,,1.37,4,4,,
132542,1,2018.01,3/8/2018,1,0,quve,1332,255.4,622.9,107.36,,alive,,North,Ryan Helcoski,Ryan Helcoski,18835,18835,,,718,,2,,1.37,3,3,,
132545,1,2018.01,3/8/2018,1,0,litu,1332,249.5,631.2,88.96,,alive,,North,Ryan Helcoski,Ryan Helcoski,18838,18838,,,446,,2,,1.29,4,4,,
140270,1,2018.01,3/8/2018,1,0,ulru,1401,260.3,18.3,NA,B;L;D,dead,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19102,19102,,,0,,2,,1.3,4,2,,
140467,1,2018.01,3/8/2018,1,0,quve,1404,262.1,78.5,93.58,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19280,19280,,,1520,,2,,1.3,3,5,,
140609,1,2018.01,3/8/2018,1,0,litu,1403,264.3,43.6,5.6,I,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19411,19411,,,1081.9,,2,,1.2,4,4,,
140646,1,2018.01,3/8/2018,1,0,litu,1405,261,88.3,39.97,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19443,19443,,,716.8,,2,,1.32,4,4,,
140736,1,2018.01,3/8/2018,1,0,quve,1407,262.4,133.6,148.02,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19530,19530,,,652.5,,2,,1.49,4,4,,
140751,1,2018.01,3/8/2018,1,1,quru,1408,269.9,141.5,35,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.02,4/6/2018,1,1,quru,1408,269.9,141.5,34.73,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.03,4/26/2018,1,1,quru,1408,269.9,141.5,36.66,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.04,5/15/2018,1,1,quru,1408,269.9,141.5,41.37,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.05,5/29/2018,1,1,quru,1408,269.9,141.5,43.06,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.06,6/14/2018,1,1,quru,1408,269.9,141.5,46.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.07,6/29/2018,1,1,quru,1408,269.9,141.5,48.95,,alive,,South,Alyssa Terrell,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.08,7/12/2018,1,1,quru,1408,269.9,141.5,50.38,,alive,,South,Alyssa Terrell,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.09,7/26/2018,1,1,quru,1408,269.9,141.5,52.31,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.1,8/9/2018,1,1,quru,1408,269.9,141.5,54.3,,alive,,South,Ryan Helcoski,Ryan Helcoski,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.11,8/23/2018,1,1,quru,1408,269.9,141.5,55.02,,alive,,South,Ryan Helcoski,Ian McGregor,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.12,9/28/2018,1,1,quru,1408,269.9,141.5,55.02,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,19542,19542,,,677.1,,2,,1.4,3,4,,
140751,1,2018.13,10/18/2018,1,1,quru,1408,269.9,141.5,55.49,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,19542,19542,,,677.1,,2,,1.4,3,4,,
140756,1,2018.01,3/8/2018,1,0,quve,1408,261.3,146.2,43.2,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19547,19547,,,707.2,,2,,1.47,3,4,,
140813,1,2018.01,3/8/2018,1,0,litu,1410,268.3,191.2,54.6,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19601,19601,,,700.6,,2,,1.28,4,4,,
140818,1,2018.01,3/8/2018,1,0,litu,1410,262.3,199.2,28.02,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19606,19606,,,521.9,,2,,1.28,3,4,,
140819,1,2018.01,3/8/2018,1,0,litu,1411,261.6,201.5,9.4,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19607,19607,,,203.4,,2,,1.25,2,3,,
140820,1,2018.01,3/8/2018,1,0,litu,1411,262.5,201.5,NA,,dead,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19608,19608,,,184.6,,2,,1.3,2,3,,
140821,1,2018.01,3/8/2018,1,0,litu,1411,264.6,200.4,9.45,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19609,19609,,,531.4,,2,,1.14,4,4,,
140825,1,2018.01,3/8/2018,1,1,litu,1411,268,205.9,118.5,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.02,4/6/2018,1,1,litu,1411,268,205.9,119.46,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.03,4/26/2018,1,1,litu,1411,268,205.9,119.61,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.04,5/15/2018,1,1,litu,1411,268,205.9,119.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.05,5/29/2018,1,1,litu,1411,268,205.9,120.52,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.06,6/14/2018,1,1,litu,1411,268,205.9,124.74,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.07,6/29/2018,1,1,litu,1411,268,205.9,128.63,,alive,,South,Alyssa Terrell,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.08,7/12/2018,1,1,litu,1411,268,205.9,127.06,,alive,,South,Alyssa Terrell,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.09,7/26/2018,1,1,litu,1411,268,205.9,129.98,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.1,8/9/2018,1,1,litu,1411,268,205.9,128.94,,alive,,South,Ryan Helcoski,Ryan Helcoski,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.11,8/23/2018,1,1,litu,1411,268,205.9,129.08,,alive,,South,Ryan Helcoski,Ian McGregor,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.12,9/28/2018,1,1,litu,1411,268,205.9,126.19,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,19613,19613,,,507.1,,2,,1.23,4,4,,
140825,1,2018.13,10/18/2018,1,1,litu,1411,268,205.9,129.37,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,19613,19613,,,507.1,,2,,1.23,4,4,,
140829,1,2018.01,3/8/2018,1,0,litu,1411,260.6,204.9,131.81,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19617,19617,,,628.5,,2,,1.35,4,4,,
140833,1,2018.01,3/8/2018,1,0,litu,1411,265.6,209.5,100.18,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19621,19621,,,561.3,,2,,1.31,3,4,,
140872,1,2018.01,3/8/2018,1,0,litu,1413,266.1,254.9,3.62,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,19659,19659,,,599.8,,2,,1.44,4,4,,
141146,1,2018.01,3/8/2018,1,0,caco,1416,262.5,318.5,35,,alive,,North,Ryan Helcoski,Ryan Helcoski,19910,19910,,,354.8,,2,,1.41,4,4,,
142113,1,2018.01,3/8/2018,1,0,cagl,1417,263,325,30.78,,alive,,North,Ryan Helcoski,Ryan Helcoski,20076,20076,,,477.2,,2,,1.39,4,4,,
142206,1,2018.01,3/8/2018,1,0,fram,1419,278.5,376.5,97.29,,alive,,North,Ryan Helcoski,Ryan Helcoski,20160,20160,,,854.7,,2,,1.38,4,4,,
142380,1,2018.01,3/8/2018,1,1,qual,1425,266.8,493.1,131.05,,alive,,North,Ryan Helcoski,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.02,4/6/2018,1,1,qual,1425,266.8,493.1,130.64,,alive,,North,Ryan Helcoski,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.03,4/26/2018,1,1,qual,1425,266.8,493.1,131.26,,alive,,North,Tim McNeil,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.04,5/15/2018,1,1,qual,1425,266.8,493.1,133.23,,alive,,North,Ryan Helcoski,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.05,5/29/2018,1,1,qual,1425,266.8,493.1,134.5,,alive,,North,Ryan Helcoski,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.06,6/14/2018,1,1,qual,1425,266.8,493.1,134.57,,alive,,North,Maya Prestipino,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.07,6/29/2018,1,1,qual,1425,266.8,493.1,136.46,,alive,,North,Maya Prestipino,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.08,7/12/2018,1,1,qual,1425,266.8,493.1,136.8,,alive,,North,Maya Prestipino,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.09,7/26/2018,1,1,qual,1425,266.8,493.1,138.14,,alive,,North,Mario Morales,Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.1,8/9/2018,1,1,qual,1425,266.8,493.1,138.75,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.11,8/23/2018,1,1,qual,1425,266.8,493.1,138.87,,alive,,North,Ian McGregor,Ian McGregor,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.12,9/28/2018,1,1,qual,1425,266.8,493.1,NA,,alive,,North,Ian McGregor,Ian McGregor,20329,20329,,,574.9,,2,,1.33,4,5,,
142380,1,2018.13,10/18/2018,1,1,qual,1425,266.8,493.1,NA,,alive,need replacing,North,Ian McGregor,Ian McGregor,20329,20329,,,574.9,,2,,1.33,4,5,,
142521,1,2018.01,3/8/2018,1,0,pist,1422,266.4,431.1,29.23,,alive,,North,Ryan Helcoski,Ryan Helcoski,20457,20457,,,452,,2,,1.42,4,4,,
142527,1,2018.01,3/8/2018,1,0,cagl,1422,261.9,438.4,28.87,,alive,,North,Ryan Helcoski,Ryan Helcoski,20461,20461,,,159.8,,2,,1.35,4,2,,
142568,1,2018.01,3/8/2018,1,0,quve,1425,260.9,498.8,NA,,dead,,North,Ryan Helcoski,Ryan Helcoski,20501,20501,,,450.5,,2,,1.33,4,4,,
142575,1,2018.01,3/8/2018,1,0,quve,1426,261.8,506.4,3.12,,alive,,North,Ryan Helcoski,Ryan Helcoski,20508,20508,,,499.5,,2,,1.26,4,5,,
142656,1,2018.01,3/8/2018,1,0,litu,1431,272.4,612.8,54.8,,alive,,North,Ryan Helcoski,Ryan Helcoski,20580,20580,,,424.6,,2,,1.4,4,4,,
142708,1,2018.01,3/8/2018,1,0,juni,1429,264.3,566.2,17.46,,alive,,North,Ryan Helcoski,Ryan Helcoski,20599,20599,,,423.1,,2,,1.12,1,4,,
142727,1,2018.01,3/8/2018,1,0,litu,1431,261.7,608.2,132.38,,alive,,North,Ryan Helcoski,Ryan Helcoski,20618,20618,,,932.5,,2,,1.4,4,5,,
142729,1,2018.01,3/8/2018,1,1,litu,1431,264.7,614.7,45.22,,alive,,North,Ryan Helcoski,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.02,4/6/2018,1,1,litu,1431,264.7,614.7,45.16,,alive,,North,Ryan Helcoski,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.03,4/26/2018,1,1,litu,1431,264.7,614.7,44.51,,alive,,North,Tim McNeil,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.04,5/15/2018,1,1,litu,1431,264.7,614.7,45.26,,alive,,North,Ryan Helcoski,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.05,5/29/2018,1,1,litu,1431,264.7,614.7,46.27,,alive,,North,Ryan Helcoski,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.06,6/14/2018,1,1,litu,1431,264.7,614.7,49.01,,alive,,North,Maya Prestipino,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.07,6/29/2018,1,1,litu,1431,264.7,614.7,50.4,,alive,,North,Maya Prestipino,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.08,7/12/2018,1,1,litu,1431,264.7,614.7,50.25,,alive,,North,Maya Prestipino,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.09,7/26/2018,1,1,litu,1431,264.7,614.7,51.07,,alive,,North,Mario Morales,Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.1,8/9/2018,1,1,litu,1431,264.7,614.7,51.79,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.11,8/23/2018,1,1,litu,1431,264.7,614.7,51.99,,alive,,North,Ian McGregor,Ian McGregor,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.12,9/28/2018,1,1,litu,1431,264.7,614.7,52.72,,alive,,North,Ian McGregor,Ian McGregor,20620,20620,,,474,,2,,1.28,4,4,,
142729,1,2018.13,10/18/2018,1,1,litu,1431,264.7,614.7,52.07,,alive,,North,Ian McGregor,Ian McGregor,20620,20620,,,474,,2,,1.28,4,4,,
142730,1,2018.01,3/8/2018,1,0,litu,1431,269.9,614.7,11.52,,alive,,North,Ryan Helcoski,Ryan Helcoski,20621,20621,,,670,,2,,1.24,4,4,,
142731,1,2018.01,3/8/2018,1,0,litu,1432,268.2,622.3,51.17,,alive,,North,Ryan Helcoski,Ryan Helcoski,20622,20622,,,528.2,,2,,1.35,4,3,,
142732,1,2018.01,3/8/2018,1,0,cagl,1432,261.6,621.2,29.3,,alive,,North,Ryan Helcoski,Ryan Helcoski,20623,20623,,,217.5,,2,,1.3,4,2,,
142733,1,2018.01,3/8/2018,1,0,litu,1432,260.5,625.4,6.66,,alive,,North,Ryan Helcoski,Ryan Helcoski,20624,20624,,,608.5,,2,,1.34,4,4,,
142735,1,2018.01,3/8/2018,1,0,qual,1432,265.4,629.6,64.12,,alive,,North,Ryan Helcoski,Ryan Helcoski,20626,20626,,,639.6,,2,,1.3,3,4,,
143707,1,2018.01,3/8/2018,1,0,cagl,1426,260.9,501.6,14.01,,alive,,North,Ryan Helcoski,Ryan Helcoski,46862,33781,,,144.5,,2,,1.35,3,3,,
150756,1,2018.01,3/8/2018,1,0,quve,1503,293.6,56.3,27.19,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,21310,21310,,,939.1,,2,,1.29,4,4,,
150830,1,2018.01,3/8/2018,1,0,litu,1508,294.6,156.6,NA,,alive,band removed in 2013,South,NA,Ryan Helcoski,21374,21374,,,949.8,,2,,1.3,4,4,,
152153,1,2018.01,3/8/2018,1,0,ploc,1520,286.8,380.3,32.32,,alive,,North,Ryan Helcoski,Ryan Helcoski,21906,21906,,,961.6,,2,,1.46,4,5,,
152673,1,2018.01,3/8/2018,1,0,litu,1530,283.6,598.8,39.39,I,alive,,North,Ryan Helcoski,Ryan Helcoski,22390,22390,,,932.7,,2,,1.23,4,4,,
152701,1,2018.01,3/8/2018,1,0,litu,1531,291.3,615.7,25.08,,alive,,North,Ryan Helcoski,Ryan Helcoski,22417,22417,,,951,,2,,1.41,4,5,,
160713,1,2018.01,3/8/2018,1,0,litu,1603,310.4,53.7,94.13,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,23030,23030,,,838,,2,,1.5,3,4,,
160742,1,2018.01,3/8/2018,1,0,litu,1605,319.3,86.6,36.75,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,23054,23054,,,860,,2,,1.34,4,4,,
160862,1,2018.01,3/8/2018,1,0,ploc,1614,312.4,275.2,4.02,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,23171,23171,,,834,,2,,1.27,4,5,,
160910,1,2018.01,3/8/2018,1,1,litu,1607,308.6,121.1,71.28,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.02,4/6/2018,1,1,litu,1607,308.6,121.1,70.78,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.03,4/26/2018,1,1,litu,1607,308.6,121.1,71.52,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.04,5/15/2018,1,1,litu,1607,308.6,121.1,71.74,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.05,5/29/2018,1,1,litu,1607,308.6,121.1,74.59,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.06,6/14/2018,1,1,litu,1607,308.6,121.1,81.06,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.07,6/29/2018,1,1,litu,1607,308.6,121.1,85.01,,alive,,South,Alyssa Terrell,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.08,7/12/2018,1,1,litu,1607,308.6,121.1,85.15,,alive,,South,Alyssa Terrell,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.09,7/26/2018,1,1,litu,1607,308.6,121.1,90.03,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.1,8/9/2018,1,1,litu,1607,308.6,121.1,90.32,,alive,,South,Ryan Helcoski,Ryan Helcoski,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.11,8/23/2018,1,1,litu,1607,308.6,121.1,91.57,,alive,,South,Ryan Helcoski,Ian McGregor,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.12,9/28/2018,1,1,litu,1607,308.6,121.1,91.99,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,23183,23183,,,973,,2,,1.31,4,4,,
160910,1,2018.13,10/18/2018,1,1,litu,1607,308.6,121.1,91.76,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,23183,23183,,,973,,2,,1.31,4,4,,
160985,1,2018.01,3/8/2018,1,1,litu,1612,301.2,237.2,109.59,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.02,4/6/2018,1,1,litu,1612,301.2,237.2,113.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.03,4/26/2018,1,1,litu,1612,301.2,237.2,111.73,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.04,5/15/2018,1,1,litu,1612,301.2,237.2,112,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.05,5/29/2018,1,1,litu,1612,301.2,237.2,113.22,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.06,6/14/2018,1,1,litu,1612,301.2,237.2,115.8,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.07,6/29/2018,1,1,litu,1612,301.2,237.2,118.02,,alive,,South,Alyssa Terrell,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.08,7/12/2018,1,1,litu,1612,301.2,237.2,119.05,,alive,,South,Alyssa Terrell,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.09,7/26/2018,1,1,litu,1612,301.2,237.2,121.35,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.1,8/9/2018,1,1,litu,1612,301.2,237.2,122.01,,alive,,South,Ryan Helcoski,Ryan Helcoski,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.11,8/23/2018,1,1,litu,1612,301.2,237.2,122.38,,alive,,South,Ryan Helcoski,Ian McGregor,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.12,9/28/2018,1,1,litu,1612,301.2,237.2,124.06,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,23254,23254,,,845.9,,2,,1.26,4,4,,
160985,1,2018.13,10/18/2018,1,1,litu,1612,301.2,237.2,122.56,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,23254,23254,,,845.9,,2,,1.26,4,4,,
162293,1,2018.01,3/8/2018,1,0,qual,1623,303,449.4,87.08,,alive,,North,Ryan Helcoski,Ryan Helcoski,23639,23639,,,865.7,,2,,1.34,4,4,,
162439,1,2018.01,3/8/2018,1,1,quru,1627,316.3,520.3,144.58,,alive,,North,Ryan Helcoski,Ryan Helcoski,23778,23778,,,832.5,,2,,1.37,4,5,,
